,Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,Popularity,MSRP
7796,Infiniti,4,premium,400.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,26,190,48700
7797,Infiniti,4,premium,360.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Compact,sedan,30,190,49800
7798,Infiniti,4,premium,208.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,31,190,38400
7799,Infiniti,4,premium,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,29,190,40650
7800,Infiniti,4,premium,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,27,190,42650
7801,Infiniti,4,premium,208.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,28,190,40400
7802,Infiniti,4,premium,208.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,28,190,35950
7803,Infiniti,4,premium,208.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,sedan,31,190,42300
7804,Infiniti,4,premium,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,sedan,27,190,46650
7805,Infiniti,4,premium,360.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Compact,sedan,32,190,47800
7806,Audi,6,premium,272.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,26,3105,52900
7807,Audi,6,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,31,3105,47500
7808,Audi,6,premium,245.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,30,3105,51900
7809,Audi,6,premium,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,28,3105,42200
7810,Audi,6,premium,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,28,3105,39300
7811,Audi,6,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,31,3105,55000
7812,Audi,6,premium,272.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,26,3105,45400
7813,Audi,5,premium,272.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,26,3105,53500
7814,Audi,5,premium,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,28,3105,40900
7815,Audi,5,premium,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,28,3105,42750
7816,Audi,5,premium,245.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,30,3105,52500
7817,Audi,5,premium,272.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,26,3105,46000
7818,Audi,5,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,31,3105,48100
7819,Audi,5,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,31,3105,57700
7820,Audi,5,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,31,3105,50200
7821,Audi,5,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,31,3105,55600
7822,Audi,4,premium,272.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,26,3105,53200
7823,Audi,4,flex-fuel,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,27,3105,40900
7824,Audi,4,premium,272.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,26,3105,46400
7825,Audi,4,flex-fuel,220.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,27,3105,43150
7826,Infiniti,7,premium,325.0,6.0,MANUAL,rear wheel drive,2.0,Luxury,Midsize,convertible,24,190,53400
7827,Infiniti,7,premium,325.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,convertible,26,190,48550
7828,Infiniti,7,premium,343.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,convertible,26,190,62100
7829,Infiniti,6,premium,343.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,convertible,26,190,62100
7830,Infiniti,6,premium,325.0,6.0,MANUAL,rear wheel drive,2.0,Luxury,Midsize,convertible,24,190,53400
7831,Infiniti,6,premium,325.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,convertible,26,190,48550
7832,Infiniti,7,premium,348.0,6.0,MANUAL,rear wheel drive,2.0,Luxury,Midsize,coupe,25,190,51750
7833,Infiniti,7,premium,330.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,coupe,27,190,40950
7834,Infiniti,7,premium,330.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,coupe,25,190,42600
7835,Infiniti,7,premium,330.0,6.0,MANUAL,rear wheel drive,2.0,Luxury,Midsize,coupe,25,190,46050
7836,Infiniti,7,premium,348.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,coupe,27,190,53650
7837,Infiniti,6,premium,330.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,coupe,27,190,40950
7838,Infiniti,6,premium,330.0,6.0,MANUAL,rear wheel drive,2.0,Luxury,Midsize,coupe,25,190,46050
7839,Infiniti,6,premium,330.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,coupe,27,190,49650
7840,Infiniti,6,premium,330.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,coupe,25,190,42600
7841,Infiniti,6,premium,330.0,6.0,MANUAL,rear wheel drive,2.0,Luxury,Midsize,coupe,25,190,47700
7842,Infiniti,4,premium,400.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,coupe,26,190,53300
7843,Infiniti,4,premium,300.0,6.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,coupe,27,190,46300
7844,Infiniti,4,premium,300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,coupe,28,190,44300
7845,Infiniti,4,premium,208.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,coupe,30,190,38950
7846,Infiniti,4,premium,400.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,coupe,27,190,51300
7847,Infiniti,4,premium,208.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,coupe,28,190,40950
7848,Infiniti,4,premium,208.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,coupe,28,190,43300
7849,Infiniti,4,premium,208.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,coupe,30,190,41300
7850,Infiniti,7,premium,330.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,24,190,51750
7851,Infiniti,7,premium,330.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,26,190,49600
7852,Infiniti,7,premium,360.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,34,190,55650
7853,Infiniti,7,premium,420.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,23,190,64600
7854,Infiniti,7,premium,420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,24,190,62100
7855,Infiniti,6,premium,330.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,26,190,51350
7856,Infiniti,6,premium,330.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,26,190,49850
7857,Infiniti,6,premium,330.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,24,190,52000
7858,Infiniti,6,premium,416.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,23,190,67050
7859,Infiniti,6,premium,420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,24,190,62850
7860,Infiniti,6,premium,420.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,23,190,65350
7861,Infiniti,6,premium,360.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,34,190,55900
7862,Infiniti,6,premium,416.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,24,190,64550
7863,Infiniti,6,premium,330.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,24,190,53500
7864,Infiniti,5,premium,420.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,23,190,67050
7865,Infiniti,5,premium,330.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,24,190,52000
7866,Infiniti,5,premium,420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,24,190,62850
7867,Infiniti,5,premium,360.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,34,190,55900
7868,Infiniti,5,premium,420.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,23,190,65350
7869,Infiniti,5,premium,420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,24,190,64550
7870,Infiniti,5,premium,330.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,26,190,51350
7871,Infiniti,5,premium,330.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,24,190,53500
7872,Infiniti,5,premium,330.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,26,190,49850
7873,Audi,7,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,28,3105,64900
7874,Audi,7,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,28,3105,52900
7875,Audi,7,premium,333.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,22,3105,60900
7876,Audi,7,premium,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,22,3105,47700
7877,Audi,7,premium,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,22,3105,53700
7878,Audi,7,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,28,3105,58900
7879,Audi,6,premium,333.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,22,3105,61900
7880,Audi,6,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,28,3105,53400
7881,Audi,6,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,28,3105,59900
7882,Audi,6,premium,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,22,3105,54800
7883,Audi,6,premium,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,22,3105,48300
7884,Audi,6,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,28,3105,65400
7885,Audi,4,premium,333.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,25,3105,58800
7886,Audi,4,premium,333.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,25,3105,64300
7887,Audi,4,premium,333.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,25,3105,54800
7888,Maserati,6,premium,404.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,24,238,106900
7889,Maserati,6,premium,523.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,22,238,140500
7890,Maserati,5,premium,404.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,23,238,107900
7891,Maserati,5,premium,404.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,23,238,99900
7892,Maserati,5,premium,523.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,22,238,141500
7893,Maserati,4,premium,404.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,23,238,116000
7894,Maserati,4,premium,404.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,23,238,109500
7895,Maserati,4,premium,523.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,22,238,145500
7896,Maserati,4,premium,404.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,23,238,109900
7897,Maserati,4,premium,404.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,23,238,109900
7898,Maserati,4,premium,404.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,sedan,23,238,116000
7899,Maserati,4,premium,404.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,23,238,103400
7900,Maserati,4,premium,523.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,sedan,22,238,145500
7901,Nissan,7,regular,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,passenger minivan,25,2009,33750
7902,Nissan,7,regular,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,passenger minivan,25,2009,42870
7903,Nissan,7,regular,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,passenger minivan,25,2009,26220
7904,Nissan,7,regular,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,passenger minivan,25,2009,29970
7905,Nissan,6,regular,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,passenger minivan,27,2009,30280
7906,Nissan,6,regular,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,passenger minivan,27,2009,34060
7907,Nissan,6,regular,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,passenger minivan,27,2009,43180
7908,Nissan,6,regular,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,passenger minivan,27,2009,26530
7909,Nissan,5,regular,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,passenger minivan,27,2009,26580
7910,Nissan,5,regular,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,passenger minivan,27,2009,34110
7911,Nissan,5,regular,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,passenger minivan,27,2009,30540
7912,Nissan,5,regular,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,passenger minivan,27,2009,43230
7913,Infiniti,20,premium,240.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,suv,18,190,34150
7914,Infiniti,20,premium,240.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,suv,17,190,35550
7915,Infiniti,19,premium,240.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,suv,17,190,35550
7916,Infiniti,19,premium,240.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,suv,18,190,34150
7917,Infiniti,18,premium,240.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,suv,19,190,34750
7918,Infiniti,18,premium,240.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,suv,18,190,36150
7919,Infiniti,6,premium,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,24,190,36400
7920,Infiniti,6,premium,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,suv,25,190,37200
7921,Infiniti,6,premium,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,suv,25,190,35000
7922,Infiniti,6,premium,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,24,190,38600
7923,Infiniti,5,premium,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,suv,24,190,34450
7924,Infiniti,5,premium,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,24,190,35850
7925,Infiniti,4,premium,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,24,190,36250
7926,Infiniti,4,premium,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,suv,24,190,34450
7927,Infiniti,12,premium,320.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,suv,17,190,58150
7928,Infiniti,12,premium,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,suv,18,190,55050
7929,Infiniti,11,premium,320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,suv,18,190,56050
7930,Infiniti,11,premium,320.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,suv,17,190,59150
7931,Infiniti,10,premium,400.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,suv,20,190,61800
7932,Infiniti,10,premium,400.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,suv,20,190,58700
7933,Infiniti,6,premium,230.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,suv,28,190,45400
7934,Infiniti,6,premium,265.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,suv,27,190,42400
7935,Infiniti,6,premium,230.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,28,190,46800
7936,Infiniti,6,premium,265.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,26,190,43800
7937,Infiniti,5,premium,265.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,suv,27,190,42600
7938,Infiniti,5,premium,250.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,28,190,53450
7939,Infiniti,5,premium,250.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,suv,28,190,52050
7940,Infiniti,5,premium,265.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,26,190,44400
7941,Infiniti,4,premium,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,suv,26,190,44900
7942,Infiniti,4,premium,295.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Large,suv,27,190,43100
7943,Infiniti,6,premium,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,suv,24,190,45850
7944,Infiniti,6,premium,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,22,190,47300
7945,Infiniti,5,premium,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,suv,24,190,45850
7946,Infiniti,5,premium,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,22,190,47300
7947,Infiniti,4,premium,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,suv,24,190,45850
7948,Infiniti,4,premium,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,suv,22,190,47650
7949,Infiniti,7,premium,400.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,suv,20,190,62700
7950,Infiniti,7,premium,400.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,suv,20,190,65800
7951,Infiniti,6,premium,400.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,suv,20,190,63250
7952,Infiniti,6,premium,400.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,suv,20,190,66350
7953,Infiniti,5,premium,400.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,suv,19,190,66350
7954,Infiniti,5,premium,400.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,suv,20,190,63250
7955,Infiniti,5,premium,400.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,suv,19,190,88850
7956,Infiniti,9,premium,400.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,suv,20,190,60000
7957,Infiniti,9,premium,400.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,suv,20,190,63100
7958,Infiniti,8,premium,400.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,suv,20,190,64450
7959,Infiniti,8,premium,400.0,8.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,suv,20,190,61350
7960,Mercedes-Benz,11,premium,268.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,wagon,19,617,49300
7961,Mercedes-Benz,11,diesel,210.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,wagon,24,617,50800
7962,Mercedes-Benz,10,premium,268.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,wagon,19,617,50240
7963,Mercedes-Benz,10,diesel,210.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,wagon,24,617,51740
7964,Mercedes-Benz,9,premium,302.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,wagon,21,617,52690
7965,Mercedes-Benz,9,diesel,210.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,wagon,23,617,53840
7966,Volkswagen,17,premium,240.0,6.0,MANUAL,all wheel drive,2.0,Other,Compact,hatchback,24,873,29100
7967,Volkswagen,13,premium,250.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,Other,Compact,hatchback,23,873,32990
7968,Audi,7,premium,525.0,10.0,MANUAL,all wheel drive,2.0,Luxury,Compact,convertible,19,3105,164700
7969,Audi,7,premium,430.0,8.0,MANUAL,all wheel drive,2.0,Luxury,Compact,convertible,20,3105,128400
7970,Audi,7,premium,550.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,coupe,22,3105,179645
7971,Audi,7,premium,525.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,convertible,22,3105,173800
7972,Audi,7,premium,430.0,8.0,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,convertible,23,3105,137500
7973,Audi,7,premium,525.0,10.0,MANUAL,all wheel drive,2.0,Luxury,Compact,coupe,19,3105,151200
7974,Audi,7,premium,430.0,8.0,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,coupe,23,3105,124000
7975,Audi,7,premium,430.0,8.0,MANUAL,all wheel drive,2.0,Luxury,Compact,coupe,20,3105,114900
7976,Audi,7,premium,525.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,coupe,22,3105,160300
7977,Audi,7,premium,550.0,10.0,MANUAL,all wheel drive,2.0,Luxury,Compact,coupe,19,3105,170545
7978,Audi,6,premium,550.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,convertible,22,3105,199600
7979,Audi,6,premium,430.0,8.0,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,convertible,23,3105,138400
7980,Audi,6,premium,430.0,8.0,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,coupe,23,3105,124900
7981,Audi,6,premium,525.0,10.0,MANUAL,all wheel drive,2.0,Luxury,Compact,convertible,19,3105,166100
7982,Audi,6,premium,570.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,coupe,22,3105,199900
7983,Audi,6,premium,550.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,coupe,22,3105,182500
7984,Audi,6,premium,525.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,coupe,22,3105,162900
7985,Audi,6,premium,430.0,8.0,MANUAL,all wheel drive,2.0,Luxury,Compact,coupe,20,3105,115900
7986,Audi,6,premium,430.0,8.0,MANUAL,all wheel drive,2.0,Luxury,Compact,convertible,20,3105,129400
7987,Audi,6,premium,550.0,10.0,MANUAL,all wheel drive,2.0,Luxury,Compact,convertible,19,3105,190600
7988,Audi,6,premium,525.0,10.0,MANUAL,all wheel drive,2.0,Luxury,Compact,coupe,19,3105,153900
7989,Audi,6,premium,525.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,convertible,22,3105,175100
7990,Audi,6,premium,550.0,10.0,MANUAL,all wheel drive,2.0,Luxury,Compact,coupe,19,3105,173500
7991,Audi,4,premium,540.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,coupe,22,3105,162900
7992,Audi,4,premium,610.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,coupe,22,3105,189900
7993,Volkswagen,14,regular,150.0,5.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,28,873,17110
7994,Volkswagen,14,regular,150.0,5.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,28,873,17110
7995,Volkswagen,14,regular,150.0,5.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,28,873,18185
7996,Volkswagen,14,regular,150.0,5.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,28,873,18185
7997,Volkswagen,14,regular,150.0,5.0,MANUAL,front wheel drive,2.0,Other,Compact,hatchback,28,873,14990
7998,Volkswagen,14,regular,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Other,Compact,hatchback,28,873,16065
7999,Volkswagen,14,regular,150.0,5.0,AUTOMATIC,front wheel drive,2.0,Other,Compact,hatchback,28,873,16065
8000,Volkswagen,14,regular,150.0,5.0,MANUAL,front wheel drive,2.0,Other,Compact,hatchback,28,873,14990
8001,Volkswagen,13,regular,170.0,5.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,29,873,17575
8002,Volkswagen,13,regular,170.0,5.0,AUTOMATIC,front wheel drive,2.0,Other,Compact,hatchback,29,873,16675
8003,Volkswagen,13,regular,170.0,5.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,29,873,18650
8004,Volkswagen,13,regular,170.0,5.0,MANUAL,front wheel drive,2.0,Other,Compact,hatchback,29,873,15600
8005,Volkswagen,13,regular,170.0,5.0,MANUAL,front wheel drive,2.0,Other,Compact,hatchback,29,873,15600
8006,Volkswagen,13,regular,170.0,5.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,29,873,18650
8007,Volkswagen,13,regular,170.0,5.0,MANUAL,front wheel drive,4.0,Other,Compact,hatchback,29,873,17575
8008,Volkswagen,13,regular,170.0,5.0,AUTOMATIC,front wheel drive,2.0,Other,Compact,hatchback,29,873,16675
8009,Volkswagen,12,regular,170.0,5.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,29,873,19340
8010,Volkswagen,12,regular,170.0,5.0,MANUAL,front wheel drive,2.0,Other,Compact,hatchback,30,873,16300
8011,Volkswagen,12,regular,170.0,5.0,MANUAL,front wheel drive,2.0,Other,Compact,hatchback,30,873,16300
8012,Volkswagen,12,regular,170.0,5.0,AUTOMATIC,front wheel drive,4.0,Other,Compact,hatchback,29,873,19340
8013,Volkswagen,12,regular,170.0,5.0,AUTOMATIC,front wheel drive,2.0,Other,Compact,hatchback,29,873,17400
8014,Volkswagen,12,regular,170.0,5.0,AUTOMATIC,front wheel drive,2.0,Other,Compact,hatchback,29,873,17400
8015,Mitsubishi,14,regular,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Compact,cab pickup,20,436,24005
8016,Mitsubishi,14,regular,235.0,8.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Compact,cab pickup,19,436,24005
8017,Mitsubishi,14,regular,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Compact,cab pickup,20,436,23020
8018,Mitsubishi,14,regular,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Unknown,Compact,cab pickup,20,436,26750
8019,Mitsubishi,14,regular,210.0,6.0,MANUAL,rear wheel drive,4.0,Unknown,Compact,cab pickup,20,436,19890
